t,i,m,c,value
1983,ROW,Zn,refined_metal,1.0
1983,ROW,Zn,scrap,1.0
1984,CHN,Ni,concentrate,1.0
1984,CHN,Ni,refined_metal,1.0
1984,CHN,Ni,scrap,1.0
1984,CHN,Sn,concentrate,1.0
1984,CHN,Sn,refined_metal,1.0
1984,CHN,Sn,scrap,1.0
1984,CHN,Zn,concentrate,1.0
1984,CHN,Zn,refined_metal,1.0
1984,CHN,Zn,scrap,1.0
1984,EU27,Ni,concentrate,1.0
1984,EU27,Ni,refined_metal,1.0
1984,EU27,Ni,scrap,1.0
1984,EU27,Sn,concentrate,1.0
1984,EU27,Sn,refined_metal,1.0
1984,EU27,Sn,scrap,1.0
1984,EU27,Zn,concentrate,1.0
1984,EU27,Zn,refined_metal,1.0
1984,EU27,Zn,scrap,1.0
1984,ROW,Ni,concentrate,1.0
1984,ROW,Ni,refined_metal,1.0
1984,ROW,Ni,scrap,1.0
1984,ROW,Sn,concentrate,1.0
1984,ROW,Sn,refined_metal,1.0
1984,ROW,Sn,scrap,1.0
1984,ROW,Zn,concentrate,1.0
1984,ROW,Zn,refined_metal,1.0
1984,ROW,Zn,scrap,1.0
1985,CHN,Ni,concentrate,1.0
1985,CHN,Ni,refined_metal,1.0
1985,CHN,Ni,scrap,1.0
1985,CHN,Sn,concentrate,1.0
1985,CHN,Sn,refined_metal,1.0
1985,CHN,Sn,scrap,1.0
1985,CHN,Zn,concentrate,1.0
1985,CHN,Zn,refined_metal,1.0
1985,CHN,Zn,scrap,1.0
1985,EU27,Ni,concentrate,1.0
1985,EU27,Ni,refined_metal,1.0
1985,EU27,Ni,scrap,1.0
1985,EU27,Sn,concentrate,1.0
1985,EU27,Sn,refined_metal,1.0
1985,EU27,Sn,scrap,1.0
1985,EU27,Zn,concentrate,1.0
1985,EU27,Zn,refined_metal,1.0
1985,EU27,Zn,scrap,1.0
1985,ROW,Ni,concentrate,1.0
1985,ROW,Ni,refined_metal,1.0
1985,ROW,Ni,scrap,1.0
1985,ROW,Sn,concentrate,1.0
1985,ROW,Sn,refined_metal,1.0
1985,ROW,Sn,scrap,1.0
1985,ROW,Zn,concentrate,1.0
1985,ROW,Zn,refined_metal,1.0
1985,ROW,Zn,scrap,1.0
1986,CHN,Ni,concentrate,1.0
1986,CHN,Ni,refined_metal,1.0
1986,CHN,Ni,scrap,1.0
1986,CHN,Sn,concentrate,1.0
1986,CHN,Sn,refined_metal,1.0
1986,CHN,Sn,scrap,1.0
1986,CHN,Zn,concentrate,1.0
1986,CHN,Zn,refined_metal,1.0
1986,CHN,Zn,scrap,1.0
1986,EU27,Ni,concentrate,1.0
1986,EU27,Ni,refined_metal,1.0
1986,EU27,Ni,scrap,1.0
1986,EU27,Sn,concentrate,1.0
1986,EU27,Sn,refined_metal,1.0
1986,EU27,Sn,scrap,1.0
1986,EU27,Zn,concentrate,1.0
1986,EU27,Zn,refined_metal,1.0
1986,EU27,Zn,scrap,1.0
1986,ROW,Ni,concentrate,1.0
1986,ROW,Ni,refined_metal,1.0
1986,ROW,Ni,scrap,1.0
1986,ROW,Sn,concentrate,1.0
1986,ROW,Sn,refined_metal,1.0
1986,ROW,Sn,scrap,1.0
1986,ROW,Zn,concentrate,1.0
1986,ROW,Zn,refined_metal,1.0
1986,ROW,Zn,scrap,1.0
1987,CHN,Ni,concentrate,1.0
1987,CHN,Ni,refined_metal,1.0
1987,CHN,Ni,scrap,1.0
1987,CHN,Sn,concentrate,1.0
1987,CHN,Sn,refined_metal,1.0
1987,CHN,Sn,scrap,1.0
1987,CHN,Zn,concentrate,1.0
1987,CHN,Zn,refined_metal,1.0
1987,CHN,Zn,scrap,1.0
1987,EU27,Ni,concentrate,1.0
1987,EU27,Ni,refined_metal,1.0
1987,EU27,Ni,scrap,1.0
1987,EU27,Sn,concentrate,1.0
1987,EU27,Sn,refined_metal,1.0
1987,EU27,Sn,scrap,1.0
1987,EU27,Zn,concentrate,1.0
1987,EU27,Zn,refined_metal,1.0
1987,EU27,Zn,scrap,1.0
1987,ROW,Ni,concentrate,1.0
1987,ROW,Ni,refined_metal,1.0
1987,ROW,Ni,scrap,1.0
1987,ROW,Sn,concentrate,1.0
1987,ROW,Sn,refined_metal,1.0
1987,ROW,Sn,scrap,1.0
1987,ROW,Zn,concentrate,1.0
1987,ROW,Zn,refined_metal,1.0
1987,ROW,Zn,scrap,1.0
1988,CHN,Ni,concentrate,1.0
1988,CHN,Ni,refined_metal,1.0
1988,CHN,Ni,scrap,1.0
1988,CHN,Sn,concentrate,1.0
1988,CHN,Sn,refined_metal,1.0
1988,CHN,Sn,scrap,1.0
1988,CHN,Zn,concentrate,1.0
1988,CHN,Zn,refined_metal,1.0
1988,CHN,Zn,scrap,1.0
1988,EU27,Ni,concentrate,1.0
1988,EU27,Ni,refined_metal,1.0
1988,EU27,Ni,scrap,1.0
1988,EU27,Sn,concentrate,1.0
1988,EU27,Sn,refined_metal,1.0
1988,EU27,Sn,scrap,1.0
1988,EU27,Zn,concentrate,1.0
1988,EU27,Zn,refined_metal,1.0
1988,EU27,Zn,scrap,1.0
1988,ROW,Ni,concentrate,1.0
1988,ROW,Ni,refined_metal,1.0
1988,ROW,Ni,scrap,1.0
1988,ROW,Sn,concentrate,1.0
1988,ROW,Sn,refined_metal,1.0
1988,ROW,Sn,scrap,1.0
1988,ROW,Zn,concentrate,1.0
1988,ROW,Zn,refined_metal,1.0
1988,ROW,Zn,scrap,1.0
1989,CHN,Ni,concentrate,1.0
1989,CHN,Ni,refined_metal,1.0
1989,CHN,Ni,scrap,1.0
1989,CHN,Sn,concentrate,1.0
1989,CHN,Sn,refined_metal,1.0
1989,CHN,Sn,scrap,1.0
1989,CHN,Zn,concentrate,1.0
1989,CHN,Zn,refined_metal,1.0
1989,CHN,Zn,scrap,1.0
1989,EU27,Ni,concentrate,1.0
1989,EU27,Ni,refined_metal,1.0
1989,EU27,Ni,scrap,1.0
1989,EU27,Sn,concentrate,1.0
1989,EU27,Sn,refined_metal,1.0
1989,EU27,Sn,scrap,1.0
1989,EU27,Zn,concentrate,1.0
1989,EU27,Zn,refined_metal,1.0
1989,EU27,Zn,scrap,1.0
1989,ROW,Ni,concentrate,1.0
1989,ROW,Ni,refined_metal,1.0
1989,ROW,Ni,scrap,1.0
1989,ROW,Sn,concentrate,1.0
1989,ROW,Sn,refined_metal,1.0
1989,ROW,Sn,scrap,1.0
1989,ROW,Zn,concentrate,1.0
1989,ROW,Zn,refined_metal,1.0
1989,ROW,Zn,scrap,1.0
1990,CHN,Ni,concentrate,1.0
1990,CHN,Ni,refined_metal,1.0
1990,CHN,Ni,scrap,1.0
1990,CHN,Sn,concentrate,1.0
1990,CHN,Sn,refined_metal,1.0
1990,CHN,Sn,scrap,1.0
1990,CHN,Zn,concentrate,1.0
1990,CHN,Zn,refined_metal,1.0
1990,CHN,Zn,scrap,1.0
1990,EU27,Ni,concentrate,1.0
1990,EU27,Ni,refined_metal,1.0
1990,EU27,Ni,scrap,1.0
1990,EU27,Sn,concentrate,1.0
1990,EU27,Sn,refined_metal,1.0
1990,EU27,Sn,scrap,1.0
1990,EU27,Zn,concentrate,1.0
1990,EU27,Zn,refined_metal,1.0
1990,EU27,Zn,scrap,1.0
1990,ROW,Ni,concentrate,1.0
1990,ROW,Ni,refined_metal,1.0
1990,ROW,Ni,scrap,1.0
1990,ROW,Sn,concentrate,1.0
1990,ROW,Sn,refined_metal,1.0
1990,ROW,Sn,scrap,1.0
1990,ROW,Zn,concentrate,1.0
1990,ROW,Zn,refined_metal,1.0
1990,ROW,Zn,scrap,1.0
1991,CHN,Ni,concentrate,1.0
1991,CHN,Ni,refined_metal,1.0
1991,CHN,Ni,scrap,1.0
1991,CHN,Sn,concentrate,1.0
1991,CHN,Sn,refined_metal,1.0
1991,CHN,Sn,scrap,1.0
1991,CHN,Zn,concentrate,1.0
1991,CHN,Zn,refined_metal,1.0
1991,CHN,Zn,scrap,1.0
1991,EU27,Ni,concentrate,1.0
1991,EU27,Ni,refined_metal,1.0
1991,EU27,Ni,scrap,1.0
1991,EU27,Sn,concentrate,1.0
1991,EU27,Sn,refined_metal,1.0
1991,EU27,Sn,scrap,1.0
1991,EU27,Zn,concentrate,1.0
1991,EU27,Zn,refined_metal,1.0
1991,EU27,Zn,scrap,1.0
1991,ROW,Ni,concentrate,1.0
1991,ROW,Ni,refined_metal,1.0
1991,ROW,Ni,scrap,1.0
1991,ROW,Sn,concentrate,1.0
1991,ROW,Sn,refined_metal,1.0
1991,ROW,Sn,scrap,1.0
1991,ROW,Zn,concentrate,1.0
1991,ROW,Zn,refined_metal,1.0
1991,ROW,Zn,scrap,1.0
1992,CHN,Ni,concentrate,1.0
1992,CHN,Ni,refined_metal,1.0
1992,CHN,Ni,scrap,1.0
1992,CHN,Sn,concentrate,1.0
1992,CHN,Sn,refined_metal,1.0
1992,CHN,Sn,scrap,1.0
1992,CHN,Zn,concentrate,1.0
1992,CHN,Zn,refined_metal,1.0
1992,CHN,Zn,scrap,1.0
1992,EU27,Ni,concentrate,1.0
1992,EU27,Ni,refined_metal,1.0
1992,EU27,Ni,scrap,1.0
1992,EU27,Sn,concentrate,1.0
1992,EU27,Sn,refined_metal,1.0
1992,EU27,Sn,scrap,1.0
1992,EU27,Zn,concentrate,1.0
1992,EU27,Zn,refined_metal,1.0
1992,EU27,Zn,scrap,1.0
1992,ROW,Ni,concentrate,1.0
1992,ROW,Ni,refined_metal,1.0
1992,ROW,Ni,scrap,1.0
1992,ROW,Sn,concentrate,1.0
1992,ROW,Sn,refined_metal,1.0
1992,ROW,Sn,scrap,1.0
1992,ROW,Zn,concentrate,1.0
1992,ROW,Zn,refined_metal,1.0
1992,ROW,Zn,scrap,1.0
1993,CHN,Ni,concentrate,1.0
1993,CHN,Ni,refined_metal,1.0
1993,CHN,Ni,scrap,1.0
1993,CHN,Sn,concentrate,1.0
1993,CHN,Sn,refined_metal,1.0
1993,CHN,Sn,scrap,1.0
1993,CHN,Zn,concentrate,1.0
1993,CHN,Zn,refined_metal,1.0
1993,CHN,Zn,scrap,1.0
1993,EU27,Ni,concentrate,1.0
1993,EU27,Ni,refined_metal,1.0
1993,EU27,Ni,scrap,1.0
1993,EU27,Sn,concentrate,1.0
1993,EU27,Sn,refined_metal,1.0
1993,EU27,Sn,scrap,1.0
1993,EU27,Zn,concentrate,1.0
1993,EU27,Zn,refined_metal,1.0
1993,EU27,Zn,scrap,1.0
1993,ROW,Ni,concentrate,1.0
1993,ROW,Ni,refined_metal,1.0
1993,ROW,Ni,scrap,1.0
1993,ROW,Sn,concentrate,1.0
1993,ROW,Sn,refined_metal,1.0
1993,ROW,Sn,scrap,1.0
1993,ROW,Zn,concentrate,1.0
1993,ROW,Zn,refined_metal,1.0
1993,ROW,Zn,scrap,1.0
1994,CHN,Ni,concentrate,1.0
1994,CHN,Ni,refined_metal,1.0
1994,CHN,Ni,scrap,1.0
1994,CHN,Sn,concentrate,1.0
1994,CHN,Sn,refined_metal,1.0
1994,CHN,Sn,scrap,1.0
1994,CHN,Zn,concentrate,1.0
1994,CHN,Zn,refined_metal,1.0
1994,CHN,Zn,scrap,1.0
1994,EU27,Ni,concentrate,1.0
1994,EU27,Ni,refined_metal,1.0
1994,EU27,Ni,scrap,1.0
1994,EU27,Sn,concentrate,1.0
1994,EU27,Sn,refined_metal,1.0
1994,EU27,Sn,scrap,1.0
1994,EU27,Zn,concentrate,1.0
1994,EU27,Zn,refined_metal,1.0
1994,EU27,Zn,scrap,1.0
1994,ROW,Ni,concentrate,1.0
1994,ROW,Ni,refined_metal,1.0
1994,ROW,Ni,scrap,1.0
1994,ROW,Sn,concentrate,1.0
1994,ROW,Sn,refined_metal,1.0
1994,ROW,Sn,scrap,1.0
1994,ROW,Zn,concentrate,1.0
1994,ROW,Zn,refined_metal,1.0
1994,ROW,Zn,scrap,1.0
1995,CHN,Ni,concentrate,1.0
1995,CHN,Ni,refined_metal,1.0
1995,CHN,Ni,scrap,1.0
1995,CHN,Sn,concentrate,1.0
1995,CHN,Sn,refined_metal,1.0
1995,CHN,Sn,scrap,1.0
1995,CHN,Zn,concentrate,1.0
1995,CHN,Zn,refined_metal,1.0
1995,CHN,Zn,scrap,1.0
1995,EU27,Ni,concentrate,1.0
1995,EU27,Ni,refined_metal,1.0
1995,EU27,Ni,scrap,1.0
1995,EU27,Sn,concentrate,1.0
1995,EU27,Sn,refined_metal,1.0
1995,EU27,Sn,scrap,1.0
1995,EU27,Zn,concentrate,1.0
1995,EU27,Zn,refined_metal,1.0
1995,EU27,Zn,scrap,1.0
1995,ROW,Ni,concentrate,1.0
1995,ROW,Ni,refined_metal,1.0
1995,ROW,Ni,scrap,1.0
1995,ROW,Sn,concentrate,1.0
1995,ROW,Sn,refined_metal,1.0
1995,ROW,Sn,scrap,1.0
1995,ROW,Zn,concentrate,1.0
1995,ROW,Zn,refined_metal,1.0
1995,ROW,Zn,scrap,1.0
1996,CHN,Ni,concentrate,1.0
1996,CHN,Ni,refined_metal,1.0
1996,CHN,Ni,scrap,1.0
1996,CHN,Sn,concentrate,1.0
1996,CHN,Sn,refined_metal,1.0
1996,CHN,Sn,scrap,1.0
1996,CHN,Zn,concentrate,1.0
1996,CHN,Zn,refined_metal,1.0
1996,CHN,Zn,scrap,1.0
1996,EU27,Ni,concentrate,1.0
1996,EU27,Ni,refined_metal,1.0
1996,EU27,Ni,scrap,1.0
1996,EU27,Sn,concentrate,1.0
1996,EU27,Sn,refined_metal,1.0
1996,EU27,Sn,scrap,1.0
1996,EU27,Zn,concentrate,1.0
1996,EU27,Zn,refined_metal,1.0
1996,EU27,Zn,scrap,1.0
1996,ROW,Ni,concentrate,1.0
1996,ROW,Ni,refined_metal,1.0
1996,ROW,Ni,scrap,1.0
1996,ROW,Sn,concentrate,1.0
1996,ROW,Sn,refined_metal,1.0
1996,ROW,Sn,scrap,1.0
1996,ROW,Zn,concentrate,1.0
1996,ROW,Zn,refined_metal,1.0
1996,ROW,Zn,scrap,1.0
1997,CHN,Ni,concentrate,1.0
1997,CHN,Ni,refined_metal,1.0
1997,CHN,Ni,scrap,1.0
1997,CHN,Sn,concentrate,1.0
1997,CHN,Sn,refined_metal,1.0
1997,CHN,Sn,scrap,1.0
1997,CHN,Zn,concentrate,1.0
1997,CHN,Zn,refined_metal,1.0
1997,CHN,Zn,scrap,1.0
1997,EU27,Ni,concentrate,1.0
1997,EU27,Ni,refined_metal,1.0
1997,EU27,Ni,scrap,1.0
1997,EU27,Sn,concentrate,1.0
1997,EU27,Sn,refined_metal,1.0
1997,EU27,Sn,scrap,1.0
1997,EU27,Zn,concentrate,1.0
1997,EU27,Zn,refined_metal,1.0
1997,EU27,Zn,scrap,1.0
1997,ROW,Ni,concentrate,1.0
1997,ROW,Ni,refined_metal,1.0
1997,ROW,Ni,scrap,1.0
1997,ROW,Sn,concentrate,1.0
1997,ROW,Sn,refined_metal,1.0
1997,ROW,Sn,scrap,1.0
1997,ROW,Zn,concentrate,1.0
1997,ROW,Zn,refined_metal,1.0
1997,ROW,Zn,scrap,1.0
1998,CHN,Ni,concentrate,1.0
1998,CHN,Ni,refined_metal,1.0
1998,CHN,Ni,scrap,1.0
1998,CHN,Sn,concentrate,1.0
1998,CHN,Sn,refined_metal,1.0
1998,CHN,Sn,scrap,1.0
1998,CHN,Zn,concentrate,1.0
1998,CHN,Zn,refined_metal,1.0
1998,CHN,Zn,scrap,1.0
1998,EU27,Ni,concentrate,1.0
1998,EU27,Ni,refined_metal,1.0
1998,EU27,Ni,scrap,1.0
1998,EU27,Sn,concentrate,1.0
1998,EU27,Sn,refined_metal,1.0
1998,EU27,Sn,scrap,1.0
1998,EU27,Zn,concentrate,1.0
1998,EU27,Zn,refined_metal,1.0
1998,EU27,Zn,scrap,1.0
1998,ROW,Ni,concentrate,1.0
1998,ROW,Ni,refined_metal,1.0
1998,ROW,Ni,scrap,1.0
1998,ROW,Sn,concentrate,1.0
1998,ROW,Sn,refined_metal,1.0
1998,ROW,Sn,scrap,1.0
1998,ROW,Zn,concentrate,1.0
1998,ROW,Zn,refined_metal,1.0
1998,ROW,Zn,scrap,1.0
1999,CHN,Ni,concentrate,1.0
1999,CHN,Ni,refined_metal,1.0
1999,CHN,Ni,scrap,1.0
1999,CHN,Sn,concentrate,1.0
1999,CHN,Sn,refined_metal,1.0
1999,CHN,Sn,scrap,1.0
1999,CHN,Zn,concentrate,1.0
1999,CHN,Zn,refined_metal,1.0
1999,CHN,Zn,scrap,1.0
1999,EU27,Ni,concentrate,1.0
1999,EU27,Ni,refined_metal,1.0
1999,EU27,Ni,scrap,1.0
1999,EU27,Sn,concentrate,1.0
1999,EU27,Sn,refined_metal,1.0
1999,EU27,Sn,scrap,1.0
1999,EU27,Zn,concentrate,1.0
1999,EU27,Zn,refined_metal,1.0
1999,EU27,Zn,scrap,1.0
1999,ROW,Ni,concentrate,1.0
1999,ROW,Ni,refined_metal,1.0
1999,ROW,Ni,scrap,1.0
1999,ROW,Sn,concentrate,1.0
1999,ROW,Sn,refined_metal,1.0
1999,ROW,Sn,scrap,1.0
1999,ROW,Zn,concentrate,1.0
1999,ROW,Zn,refined_metal,1.0
1999,ROW,Zn,scrap,1.0
2000,CHN,Ni,concentrate,1.0
2000,CHN,Ni,refined_metal,1.0
2000,CHN,Ni,scrap,1.0
2000,CHN,Sn,concentrate,1.0
2000,CHN,Sn,refined_metal,1.0
2000,CHN,Sn,scrap,1.0
2000,CHN,Zn,concentrate,1.0
2000,CHN,Zn,refined_metal,1.0
2000,CHN,Zn,scrap,1.0
2000,EU27,Ni,concentrate,1.0
2000,EU27,Ni,refined_metal,1.0
2000,EU27,Ni,scrap,1.0
2000,EU27,Sn,concentrate,1.0
2000,EU27,Sn,refined_metal,1.0
2000,EU27,Sn,scrap,1.0
2000,EU27,Zn,concentrate,1.0
2000,EU27,Zn,refined_metal,1.0
2000,EU27,Zn,scrap,1.0
2000,ROW,Ni,concentrate,1.0
2000,ROW,Ni,refined_metal,1.0
2000,ROW,Ni,scrap,1.0
2000,ROW,Sn,concentrate,1.0
2000,ROW,Sn,refined_metal,1.0
2000,ROW,Sn,scrap,1.0
2000,ROW,Zn,concentrate,1.0
2000,ROW,Zn,refined_metal,1.0
2000,ROW,Zn,scrap,1.0
2001,CHN,Ni,concentrate,1.0
2001,CHN,Ni,refined_metal,1.0
2001,CHN,Ni,scrap,1.0
2001,CHN,Sn,concentrate,1.0
2001,CHN,Sn,refined_metal,1.0
2001,CHN,Sn,scrap,1.0
2001,CHN,Zn,concentrate,1.0
2001,CHN,Zn,refined_metal,1.0
2001,CHN,Zn,scrap,1.0
2001,EU27,Ni,concentrate,1.0
2001,EU27,Ni,refined_metal,1.0
2001,EU27,Ni,scrap,1.0
2001,EU27,Sn,concentrate,1.0
2001,EU27,Sn,refined_metal,1.0
2001,EU27,Sn,scrap,1.0
2001,EU27,Zn,concentrate,1.0
2001,EU27,Zn,refined_metal,1.0
2001,EU27,Zn,scrap,1.0
2001,ROW,Ni,concentrate,1.0
2001,ROW,Ni,refined_metal,1.0
2001,ROW,Ni,scrap,1.0
2001,ROW,Sn,concentrate,1.0
2001,ROW,Sn,refined_metal,1.0
2001,ROW,Sn,scrap,1.0
2001,ROW,Zn,concentrate,1.0
2001,ROW,Zn,refined_metal,1.0
2001,ROW,Zn,scrap,1.0
2002,CHN,Ni,concentrate,1.0
2002,CHN,Ni,refined_metal,1.0
2002,CHN,Ni,scrap,1.0
2002,CHN,Sn,concentrate,1.0
2002,CHN,Sn,refined_metal,1.0
2002,CHN,Sn,scrap,1.0
2002,CHN,Zn,concentrate,1.0
2002,CHN,Zn,refined_metal,1.0
2002,CHN,Zn,scrap,1.0
2002,EU27,Ni,concentrate,1.0
2002,EU27,Ni,refined_metal,1.0
2002,EU27,Ni,scrap,1.0
2002,EU27,Sn,concentrate,1.0
2002,EU27,Sn,refined_metal,1.0
2002,EU27,Sn,scrap,1.0
2002,EU27,Zn,concentrate,1.0
2002,EU27,Zn,refined_metal,1.0
2002,EU27,Zn,scrap,1.0
2002,ROW,Ni,concentrate,1.0
2002,ROW,Ni,refined_metal,1.0
2002,ROW,Ni,scrap,1.0
2002,ROW,Sn,concentrate,1.0
2002,ROW,Sn,refined_metal,1.0
2002,ROW,Sn,scrap,1.0
2002,ROW,Zn,concentrate,1.0
2002,ROW,Zn,refined_metal,1.0
2002,ROW,Zn,scrap,1.0
2003,CHN,Ni,concentrate,1.0
2003,CHN,Ni,refined_metal,1.0
2003,CHN,Ni,scrap,1.0
2003,CHN,Sn,concentrate,1.0
2003,CHN,Sn,refined_metal,1.0
2003,CHN,Sn,scrap,1.0
2003,CHN,Zn,concentrate,1.0
2003,CHN,Zn,refined_metal,1.0
2003,CHN,Zn,scrap,1.0
2003,EU27,Ni,concentrate,1.0
2003,EU27,Ni,refined_metal,1.0
2003,EU27,Ni,scrap,1.0
2003,EU27,Sn,concentrate,1.0
2003,EU27,Sn,refined_metal,1.0
2003,EU27,Sn,scrap,1.0
2003,EU27,Zn,concentrate,1.0
2003,EU27,Zn,refined_metal,1.0
2003,EU27,Zn,scrap,1.0
2003,ROW,Ni,concentrate,1.0
2003,ROW,Ni,refined_metal,1.0
2003,ROW,Ni,scrap,1.0
2003,ROW,Sn,concentrate,1.0
2003,ROW,Sn,refined_metal,1.0
2003,ROW,Sn,scrap,1.0
2003,ROW,Zn,concentrate,1.0
2003,ROW,Zn,refined_metal,1.0
2003,ROW,Zn,scrap,1.0
2004,CHN,Ni,concentrate,1.0
2004,CHN,Ni,refined_metal,1.0
2004,CHN,Ni,scrap,1.0
2004,CHN,Sn,concentrate,1.0
2004,CHN,Sn,refined_metal,1.0
2004,CHN,Sn,scrap,1.0
2004,CHN,Zn,concentrate,1.0
2004,CHN,Zn,refined_metal,1.0
2004,CHN,Zn,scrap,1.0
2004,EU27,Ni,concentrate,1.0
2004,EU27,Ni,refined_metal,1.0
2004,EU27,Ni,scrap,1.0
2004,EU27,Sn,concentrate,1.0
2004,EU27,Sn,refined_metal,1.0
2004,EU27,Sn,scrap,1.0
2004,EU27,Zn,concentrate,1.0
2004,EU27,Zn,refined_metal,1.0
2004,EU27,Zn,scrap,1.0
2004,ROW,Ni,concentrate,1.0
2004,ROW,Ni,refined_metal,1.0
2004,ROW,Ni,scrap,1.0
2004,ROW,Sn,concentrate,1.0
2004,ROW,Sn,refined_metal,1.0
2004,ROW,Sn,scrap,1.0
2004,ROW,Zn,concentrate,1.0
2004,ROW,Zn,refined_metal,1.0
2004,ROW,Zn,scrap,1.0
2005,CHN,Ni,concentrate,1.0
2005,CHN,Ni,refined_metal,1.0
2005,CHN,Ni,scrap,1.0
2005,CHN,Sn,concentrate,1.0
2005,CHN,Sn,refined_metal,1.0
2005,CHN,Sn,scrap,1.0
2005,CHN,Zn,concentrate,1.0
2005,CHN,Zn,refined_metal,1.0
2005,CHN,Zn,scrap,1.0
2005,EU27,Ni,concentrate,1.0
2005,EU27,Ni,refined_metal,1.0
2005,EU27,Ni,scrap,1.0
2005,EU27,Sn,concentrate,1.0
2005,EU27,Sn,refined_metal,1.0
2005,EU27,Sn,scrap,1.0
2005,EU27,Zn,concentrate,1.0
2005,EU27,Zn,refined_metal,1.0
2005,EU27,Zn,scrap,1.0
2005,ROW,Ni,concentrate,1.0
2005,ROW,Ni,refined_metal,1.0
2005,ROW,Ni,scrap,1.0
2005,ROW,Sn,concentrate,1.0
2005,ROW,Sn,refined_metal,1.0
2005,ROW,Sn,scrap,1.0
2005,ROW,Zn,concentrate,1.0
2005,ROW,Zn,refined_metal,1.0
2005,ROW,Zn,scrap,1.0
2006,CHN,Ni,concentrate,1.0
2006,CHN,Ni,refined_metal,1.0
2006,CHN,Ni,scrap,1.0
2006,CHN,Sn,concentrate,1.0
2006,CHN,Sn,refined_metal,1.0
2006,CHN,Sn,scrap,1.0
2006,CHN,Zn,concentrate,1.0
2006,CHN,Zn,refined_metal,1.0
2006,CHN,Zn,scrap,1.0
2006,EU27,Ni,concentrate,1.0
2006,EU27,Ni,refined_metal,1.0
2006,EU27,Ni,scrap,1.0
2006,EU27,Sn,concentrate,1.0
2006,EU27,Sn,refined_metal,1.0
2006,EU27,Sn,scrap,1.0
2006,EU27,Zn,concentrate,1.0
2006,EU27,Zn,refined_metal,1.0
2006,EU27,Zn,scrap,1.0
2006,ROW,Ni,concentrate,1.0
2006,ROW,Ni,refined_metal,1.0
2006,ROW,Ni,scrap,1.0
2006,ROW,Sn,concentrate,1.0
2006,ROW,Sn,refined_metal,1.0
2006,ROW,Sn,scrap,1.0
2006,ROW,Zn,concentrate,1.0
2006,ROW,Zn,refined_metal,1.0
2006,ROW,Zn,scrap,1.0
2007,CHN,Ni,concentrate,1.0
2007,CHN,Ni,refined_metal,1.0
2007,CHN,Ni,scrap,1.0
2007,CHN,Sn,concentrate,1.0
2007,CHN,Sn,refined_metal,1.0
2007,CHN,Sn,scrap,1.0
2007,CHN,Zn,concentrate,1.0
2007,CHN,Zn,refined_metal,1.0
2007,CHN,Zn,scrap,1.0
2007,EU27,Ni,concentrate,1.0
2007,EU27,Ni,refined_metal,1.0
2007,EU27,Ni,scrap,1.0
2007,EU27,Sn,concentrate,1.0
2007,EU27,Sn,refined_metal,1.0
2007,EU27,Sn,scrap,1.0
2007,EU27,Zn,concentrate,1.0
2007,EU27,Zn,refined_metal,1.0
2007,EU27,Zn,scrap,1.0
2007,ROW,Ni,concentrate,1.0
2007,ROW,Ni,refined_metal,1.0
2007,ROW,Ni,scrap,1.0
2007,ROW,Sn,concentrate,1.0
2007,ROW,Sn,refined_metal,1.0
2007,ROW,Sn,scrap,1.0
2007,ROW,Zn,concentrate,1.0
2007,ROW,Zn,refined_metal,1.0
2007,ROW,Zn,scrap,1.0
2008,CHN,Ni,concentrate,1.0
2008,CHN,Ni,refined_metal,1.0
2008,CHN,Ni,scrap,1.0
2008,CHN,Sn,concentrate,1.0
2008,CHN,Sn,refined_metal,1.0
2008,CHN,Sn,scrap,1.0
2008,CHN,Zn,concentrate,1.0
2008,CHN,Zn,refined_metal,1.0
2008,CHN,Zn,scrap,1.0
2008,EU27,Ni,concentrate,1.0
2008,EU27,Ni,refined_metal,1.0
2008,EU27,Ni,scrap,1.0
2008,EU27,Sn,concentrate,1.0
2008,EU27,Sn,refined_metal,1.0
2008,EU27,Sn,scrap,1.0
2008,EU27,Zn,concentrate,1.0
2008,EU27,Zn,refined_metal,1.0
2008,EU27,Zn,scrap,1.0
2008,ROW,Ni,concentrate,1.0
2008,ROW,Ni,refined_metal,1.0
2008,ROW,Ni,scrap,1.0
2008,ROW,Sn,concentrate,1.0
2008,ROW,Sn,refined_metal,1.0
2008,ROW,Sn,scrap,1.0
2008,ROW,Zn,concentrate,1.0
2008,ROW,Zn,refined_metal,1.0
2008,ROW,Zn,scrap,1.0
2009,CHN,Ni,concentrate,1.0
2009,CHN,Ni,refined_metal,1.0
2009,CHN,Ni,scrap,1.0
2009,CHN,Sn,concentrate,1.0
2009,CHN,Sn,refined_metal,1.0
2009,CHN,Sn,scrap,1.0
2009,CHN,Zn,concentrate,1.0
2009,CHN,Zn,refined_metal,1.0
2009,CHN,Zn,scrap,1.0
2009,EU27,Ni,concentrate,1.0
2009,EU27,Ni,refined_metal,1.0
2009,EU27,Ni,scrap,1.0
2009,EU27,Sn,concentrate,1.0
2009,EU27,Sn,refined_metal,1.0
2009,EU27,Sn,scrap,1.0
2009,EU27,Zn,concentrate,1.0
2009,EU27,Zn,refined_metal,1.0
2009,EU27,Zn,scrap,1.0
2009,ROW,Ni,concentrate,1.0
2009,ROW,Ni,refined_metal,1.0
2009,ROW,Ni,scrap,1.0
2009,ROW,Sn,concentrate,1.0
